"id";"Name";"Address1";"Address2";"City";"Province";"Postal";"Fee";"Lat";"Lng"
3537;"MARTIN OUELLET PHARMACIEN";"682 AVENUE ROYALE";"";"BEAUPORT";"PQ";"G1E1Z2";"$0.13";"46.8605711";"-71.1896233"
3538;"PHARMACIE LAURIE-EVE LAVOIE";"INC.";"10974 BOUL. STE-ANNE SUITE #103";"BEAUPRE";"PQ";"G0A1E0";"$         -";"47.048736";"-70.887625"
3539;"PHARMACIE HEON, LAPIERRE";"PHARMACIENS INC";"100-451 AVENUE GODEFROY";"BECANCOUR";"PQ";"G9H1S3";"$0.02";"46.3506215";"-72.4350552"
3540;"A. LAUZIERE, A. BEAUDET";"ET P. GUAY, PHARMACIENS INC";"1825 BOUL. BECANCOUR";"BECANCOUR";"PQ";"G9H3V4";"$0.05";"46.3506215";"-72.4350552"
3541;"PHARMACIE HEON, LAPIERRE,";"PHARMACIENS INC.";"4825 BOUVET";"BECANCOUR";"PQ";"G9H1X5";"$0.06";"46.3506215";"-72.4350552"
3542;"PHARMACIE MARYSE LORRAIN INC";"PROXIM";"9 PLACE DE L'ESTRIE";"BEDFORD";"PQ";"J0J1A0";"$0.06";"45.1211111";"-72.9874466"
3543;"GHILDA BIGDELI-AZARI,";"PHARMACIENNE";"1, PLACE DE L'ESTRIE SUITE #100";"BEDFORD";"PQ";"J0J1A0";"$0.13";"45.1211111";"-72.9874466"
3544;"MARLENE DUBE & PHILIPPE GUAY";"JEAN COUTU #302";"1035 RUS ST-JEAN- BAPTISTE";"BELOEIL";"PQ";"J3G6R6";"$0.01";"45.5679246";"-73.2039469"
3545;"C. LEMONDE & NATHALIE LEMONDE";"PHARMACIE JEAN COUTU #087";"350 BOUL. LAURIER";"BELOEIL";"PQ";"J3G4G7";"$0.06";"45.5679246";"-73.2039469"
3546;"JP MESSIER & JC LEPAGE";"PHARMAPRIX";"A06- 600 BOUL SIR WILFRID LAURIER";"BELOEIL";"PQ";"J3G4J2";"$0.07";"45.5679246";"-73.2039469"
3547;"PHARMACIE SUZANNE PAYER INC";"665, SIR-WILFRID-LAURIER";"";"BELOEIL";"PQ";"J3G4J1";"$0.08";"45.5633808";"-73.2052019"
3548;"PHARMACIE FORTIN, CLOUTIER &";"PERREAULT INC";"863 BOUL YVON L'HEUREUX NORD";"BELOEIL";"PQ";"J3G6P5";"$0.10";"45.5679246";"-73.2039469"
3549;"PHARMACIE ANDRE JETTE";"ET PASCAL AOUN INC";"86 BOUL LAURIER";"BELOEIL";"PQ";"J3G4G3";"$0.18";"45.5679246";"-73.2039469"
3550;"PHARMACIE CHANTALE GABOURY &";"MARIE-EVE GELINAS INC";"780 NOTRE DAME";"BERTHIERVILLE";"PQ";"J0K1A0";"$0.01";"46.083474";"-73.1847588"
3551;"PHARMACIE G. CHARTIER ET L.";"PAROLIN, PHARMACIENS, INC.";"790, GILLES-VILLENEUVE";"BERTHIERVILLE";"PQ";"J0K1A0";"$0.03";"46.083474";"-73.1847588"
3552;"PHARMACIE CAROLINE LAGACE";"PHARMACIENNE INC.";"550 FRONTENAC";"BERTHIERVILLE";"PQ";"J0K1A0";"$0.05";"46.083474";"-73.1847588"
3553;"ANTOINE NASSANE, PHARMACIEN";"1333 BOUL, MICHELE-BOHEC";"";"BLAINVILLE";"PQ";"J7C0M4";"$         -";"45.6775932";"-73.9125715"
3554;"GENEVIEVE LEMIRE,";"MELANIE PELLETIER & ASS. S.E.N.C";"832-A BOUL. CURE-LABELLE";"BLAINVILLE";"PQ";"J7C2K6";"$         -";"45.6688961";"-73.8728751"
3555;"C. RICHARD, F. GRONDIN,";"R. REMY, M.GHERSI, PHARMACIENS SENC";"20 BOUL DES CHATEAUX";"BLAINVILLE";"PQ";"J7B1Z8";"$         -";"45.6688961";"-73.8728751"
3556;"MARIE-CLAUDE FAVREAU";"ET S  FAVREAU-PELCHAT PHARMACIEN IN";"110-1083 BOULEVARD DU CURE LABELLE";"BLAINVILLE";"PQ";"J7C3M9";"$0.01";"45.6688961";"-73.8728751"
3557;"JULIE TURGEON PHARMACIENNE";"1113 BOUL. CURE LABELLE";"";"BLAINVILLE";"PQ";"J7C2M2";"$0.02";"45.6784614";"-73.8885107"
3558;"MEILLEUR, SYLVAIN";"PHARMAPRIX";"400 CURE-LABELLE";"BLAINVILLE";"PQ";"J7C2H2";"$0.03";"45.6688961";"-73.8728751"
3559;"FAVREAU, MARIE-CLAUDE &";"PELCHAT, MARC - JEAN COUTU #290";"10 BOUL. DES CHATEAUX  - SUITE 101";"BLAINVILLE";"PQ";"J7BIZ5";"$0.04";"45.6688961";"-73.8728751"
3560;"PHARMACIE GENEVIEVE DUPERRON";"PHARMACIENNE INC";"1340 BOUL CURE-LABELLE #100";"BLAINVILLE";"PQ";"J7C2P2";"$0.04";"45.6688961";"-73.8728751"
3561;"PHARMACIE DAVID GELINAS INC";"9 BOULEVARD DE LA SEIGNEURIE";"";"BLAINVILLE";"PQ";"J7C4G6";"$0.05";"45.6674134";"-73.868391"
3562;"PATRICK LONG PHARMACIEN INC.";"519, BOULEVARD CURE LABELLE STE 208";"";"BLAINVILLE";"PQ";"J7C2H6";"$0.08";"45.6554425";"-73.8530448"
3563;"MARIE-CLAUDE FAUREAU INC";"JEAN COUTU #192";"83 MONTEE GAGNON";"BOIS DES FILION";"PQ";"J6Z4C4";"$0.04";"45.6667418";"-73.7567021"
3564;"PHARMACIE C. JUTRAS ET S.";"DELISLE PHARMACIENNES INC";"2000 COURS LE CORBUSIER";"BOISBRIAND";"PQ";"J7G3E8";"$         -";"45.6126338";"-73.8383733"
3565;"SYLVIE DELISLE";"PHARMACIENNE INC";"358 GRANDE COTE";"BOISBRIAND";"PQ";"J7G1B1";"$         -";"45.6126338";"-73.8383733"
3566;"GREGOIRE ARAKELIAN PHARMACIEN";"COSTCO #546";"3600 AVE DES GRANDES TOURELLES";"BOISBRIAND";"PQ";"J7H0A1";"$0.02";"45.6126338";"-73.8383733"
3567;"PHARMACIE PATRICE MAYRAND,";"PHARMACIEN INC";"875 GRANDE-ALLEE";"BOISBRIAND";"PQ";"J7G1W6";"$0.03";"45.6126338";"-73.8383733"
3568;"MANON BERROUARD & P. MYRAND";"2545 RLE ST-JACQUES";"";"BOISBRIAND";"PQ";"J7H0C2";"$0.04";"45.6239887";"-73.8503478"
3569;"PHARMACIE PIERRE COUTURE ET";"VERONIQUE LANDRY INC";"5110 AVENUE ROYALE";"BOISCHATEL";"PQ";"G0A1H0";"$0.03";"46.896612";"-71.135413"
3570;"SOPHIE BONAVENTURE &";"JEAN-FRANCOIS LA FRANCE PHARMACIENS";"384 BOUL, ADOLPHE-CHAPLEAU";"BOIS-DES-FILION";"PQ";"J3Z1H3";"$0.02";"45.6667418";"-73.7567021"
3571;"PHARMACIE GASTON BABIN";"PHARMACIEN INC";"171 GRAND-PRE";"BONAVENTURE";"PQ";"G0C1E0";"$         -";"48.0714344";"-65.4528954"
3572;"PHARMACIE IAN-PHILIPP PAUL-HUS";"(BOUCHERVILLE)  INC";"1000 BOUL DE MONTARVILLE. LOCAL 100";"BOUCHERVILLE";"PQ";"J4B5V9";"$         -";"45.5913698";"-73.4364097"
3573;"DAVID TAN PHARMACIEN";"100 -  575 CH. DE TOURAINE";"";"BOUCHERVILLE";"PQ";"J4B5E4";"$0.03";"45.5748179";"-73.4080266"
3574;"GREGOIRE ARAKELIAN PHARMACIEN";"COSTCO #532";"635 CHEMIN DE TOURAINE";"BOUCHERVILLE";"PQ";"J4B5E4";"$0.03";"45.5913698";"-73.4364097"
3575;"CLAUDE GERVAIS PHARMACIEN";"PHARMAPRIX";"520, FORT ST-LOUIS # 6";"BOUCHERVILLE";"PQ";"J4B1S5";"$0.04";"45.5913698";"-73.4364097"
3576;"J-P PARE ET M-C HAMELIN";"PHARMACIENS INC";"LOCAL 1000- 520 RUE D AVAUGOUR";"BOUCHERVILLE";"PQ";"J4B0G6";"$0.06";"45.5913698";"-73.4364097"
3577;"PHARMACIE DANIEL BUSQUE ET";"ASSOCIES";"1001, BOUL. MONTARVILLE";"BOUCHERVILLE";"PQ";"J4B6P5";"$0.07";"45.5913698";"-73.4364097"
3578;"PHARMACIE GENEVIEVE LABONTE";"JEAN COUTU #288";"#100 - 600 BOUL. FORT-LOUIS";"BOUCHERVILLE";"PQ";"J4B1S7";"$0.09";"45.6331084";"-73.3782262"
3579;"PHARMACIE GAGNON ET FERLAND";"PHARMACIENNES INC";"535 SAMUEL DE CHAMPLAIN";"BOUCHERVILLE";"PQ";"J4B6B6";"$0.13";"45.5913698";"-73.4364097"
3580;"PHARMACIE CLAUDE GERVAIS";"120-100 BOUL. MONTARVILLE";"";"BOUCHERVILLE";"PQ";"J4B5M4";"$0.51";"45.6035129";"-73.453187"
3581;"PHARMACIE NOEL-ALEXANDRE";"BERTOUT INC";"1375 RUE NEWTON BUREAU 100";"BOUCHERVILLE";"PQ";"J4B5H2";"$10.99";"45.5913698";"-73.4364097"
3582;"LAGANIERE, LABRANCHE,CHU,PAK";"A101 - 82 BOUL BROMONT";"";"BROMONT";"PQ";"J2L2K3";"$0.02";"45.322482";"-72.6464787"
3583;"PHARMACIE SIMON CAMPAGNA";"PHARMACIEN INC.";"89-D BOUL. BROMONT";"BROMONT";"PQ";"J2L2K5";"$0.19";"45.2852479";"-72.6872419"
3584;"PHAM M. VAN-CHUONG";"1420, BOUL ROME";"";"BROSSARD";"PQ";"J4W2T4";"$         -";"45.4571793";"-73.4808172"
3585;"FADY KAMEL & AYMAN HAKEM";"PHARMACIENS INC";"100-6955 BOUL. TASCHEREAU";"BROSSARD";"PQ";"J4Z1A7";"$         -";"45.4514357";"-73.4619103"
3586;"J SALIBA, JONATHAN-YAN";"PERREAULT PHARMACIENS SENC";"2111  BOUL. LAPINIÈRE";"BROSSARD";"PQ";"J4W1L7";"$         -";"45.4514357";"-73.4619103"
3587;"PHARMACIE S BOUTIN";"PHARMACIENNE INC";"8080, BOUL. DU SAINT-LAURENT";"BROSSARD";"PQ";"J4X0A6";"$         -";"45.4514357";"-73.4619103"
3588;"MARIANA DRAMILARAKIS";"PHARMACIENNE";"3260 BOUL LAPINIERE";"BROSSARD";"PQ";"J4Z3L8";"$         -";"45.4514357";"-73.4619103"
3589;"K ARCHAMBAULT, D HEBERT ET";"W KHODER PHARMACIENS SENC";"190- 9105 BOUL TASCHEREAU";"BROSSARD";"PQ";"J4Y3B8";"$0.01";"45.4514357";"-73.4619103"
3590;"JONATHAN KIM LAM PO YUEN";"ET STEPHANIE CHUI FAN LAM PO YUEN,";"7485 BOUL GRANDE-ALEE, SUITE 10";"BROSSARD";"PQ";"J4Z0E3";"$0.01";"45.4514357";"-73.4619103"
3591;"A. ST-ONGE ET F. COUSSA";"PHARMACIENS SENC";"9090, BOUL LEDUC, SUITE 160";"BROSSARD";"PQ";"J4Y0E2";"$0.02";"45.4514357";"-73.4619103"
3592;"GREGOIRE ARAKELIAN PHARMACIEN";"COSTCO #521";"9430 BOUL. TASHEREAU";"BROSSARD";"PQ";"J4X2W2";"$0.05";"45.4514357";"-73.4619103"
3593;"SAMIR BOURAS";"ET SPIROS FENGOS PHARMACIENS INC";"5415 BOUL. GRANDE-ALLEE";"BROSSARD";"PQ";"J4Z3G9";"$0.05";"45.4514357";"-73.4619103"
3594;"IBRAHIM, GEORGES";"JEAN COUTU";"5635 GRANDE ALLEE";"BROSSARD";"PQ";"J4Z3G3";"$0.07";"45.4514357";"-73.4619103"
3595;"PHARMACIE DINH HIEU LUU INC";"2210A BOUL LAPINIERE";"";"BROSSARD";"PQ";"J4W1M2";"$0.08";"45.4739476";"-73.4700809"
3596;"ANNE CATHERINE MCDUFF,";"PHARMACIENNE INC";"5375 BOUL. GRANDE-ALLEE";"BROSSARD";"PQ";"J4Z3G8";"$0.09";"45.4514357";"-73.4619103"
3597;"PHARMACIE TRUONG KIEU-QUYEN";"8005, BOUL. DU QUARTIER, LOCAL 102";"";"BROSSARD";"PQ";"J4Y0N5";"$0.10";"45.4407375";"-73.4422435"
3598;"GUY TURGEON, HUE-NGHI WUONG,";"STELLA SUE-HONG KIM EARB";"8230 BOUL. TASCHEREAU";"BROSSARD";"PQ";"J4X1C2";"$0.10";"45.4514357";"-73.4619103"
3599;"P & A ST-ONGE, C. PELLETIER";"7400 BOUL TASCHEREAU";"LOCAL # 71";"BROSSARD";"PQ";"J4W1M9";"$0.13";"45.4594721";"-73.4665517"
3600;"DENIS LALONDE PHARMACIEN";"102-9000 RUE LEDUC";"";"BROSSARD";"PQ";"J4Y0E6";"$0.13";"45.449005";"-73.4390606"
3601;"S ROUSSEAU G BLANCHETTE";"B. GUILBAULT PHARMACIENS INC";"1200 BOUL. ROME  LOCAL QRS";"BROSSARD";"PQ";"J4W3H3";"$0.16";"45.4514357";"-73.4619103"
3602;"PHARMACIE FADI CHAMOUN ET";"SPIROS MARINIS PHARMACIENS INC.";"2424 LAPINIERE #100";"BROSSARD";"PQ";"J4Z2K9";"$0.19";"45.4514357";"-73.4619103"
3603;"PHARMACIE LOUISE CAMPEAU";"PHARMACIENNE INC";"7597 BOUL. TASCHEREAU";"BROSSARD";"PQ";"J4Y1A2";"$0.23";"45.4514357";"-73.4619103"
3604;"TRAN, THI-THU-HONG";"1560, BOUL ROME";"";"BROSSARD";"PQ";"J4W2T4";"$0.25";"45.457087";"-73.478813"
3605;"PHARMACIE DINH HIEU LUU";"1575 PANAMA";"";"BROSSARD";"PQ";"J4W2S8";"$0.47";"45.4674425";"-73.4734616"
3606;"REJEAN LEMAY PHARMACIENS INC";"324 BANK ST";"C.P.70";"BROWNSBURG-CHATHAM";"PQ";"J8G3B1";"$0.15";"45.6769841";"-74.4058718"
3607;"PHARMACIE ALAIN HOUDE,";"PHARMACIEN INC # 135";"740 AVE. DE BUCKINGHAM";"BUCKINGHAM";"PQ";"J8L2H8";"$0.02";"45.5864086";"-75.4168654"
3608;"PHARMACIE P.LEPICIER &";"M.H. MIOUSSE INC";"535 RUE DU PATRIMOINE";"CACOUNA";"PQ";"G0L1G0";"$         -";"47.9164257";"-69.5010398"
3609;"PHARMACIE JULIE JONES";"PHARMACIENNE INC.";"128 RUE FRONT SUD";"CAMPBELL'S BAY";"PQ";"J0X1K0";"$0.02";"45.7337371";"-76.5972476"
3610;"J. M. LEMAY, J. TREMBLAY  ET";"A-A. VERDON, PHARMACIENS SENCRL";"201 RUE STRASBOURG";"CANDIAC";"PQ";"J5ROB4";"$         -";"45.3839341";"-73.517445"
3611;"PHARMACIE FATEMA PIRBHAI";"180 BOUL JEAN-LEMAN";"";"CANDIAC";"PQ";"J5R5E1";"$0.01";"45.3766336";"-73.5036636"
3612;"GREGOIRE ARAKELIAN PHARMACIEN";"COSTCO #556";"60 RUE STRASBOURG";"CANDIAC";"PQ";"J5R0B4";"$0.03";"45.3839341";"-73.517445"
3613;"PHARMACIE DANIELLE LACROIX,";"PHARMACIENNE INC #276";"40 BOUL. MONTCALM NORD";"CANDIAC";"PQ";"J5R3L8";"$0.05";"45.3839341";"-73.517445"
3614;"KAMYAB AMOUZEGAR GHAEMMAGHAMI";"160 BOUL JEAN LEMAN";"";"CANDIAC";"PQ";"J5R5E1";"$0.06";"45.3777385";"-73.5034139"
3615;"PHARMACIE ETIENNE BEAULIEU ET";"JONATHAN-YAN PERREAULT INC";"15 BOUL. MONTCALM NORD";"CANDIAC";"PQ";"J5R3L4";"$0.18";"45.3839341";"-73.517445"
3616;"PHARMACIE FADILA BENABDESLAM";"PROXIM";"393 MONTEE DE LA SOURCE LOCAL 101";"CANTLEY";"PQ";"J8V0J2";"$         -";"45.5661759";"-75.782459"
3617;"PHARMACIE FRANCE DESCHENE";"PHARMACIENNE INC.";"61 NOTRE DAME OUEST";"CAP CHAT";"PQ";"G0J1E0";"$0.05";"49.0940662";"-66.6857394"
3618;"MARC HURTUBISE PHARMACIEN INC";"MARC HURTUBISE PHARMACIEN INC";"42 CHEMIN DES PIONNIERS EST";"CAP SAINT-IGNACE";"PQ";"G0R1H0";"$0.04";"47.0363747";"-70.4603797"
3619;"PHARMACIE YVES POIRIER INC";"310 CHEMIN PRINCIPAL";"";"CAP-AUX-MEULES";"PQ";"G4T1C9";"$         -";"47.378758";"-61.863761"
3620;"GENEVIEVE LEVESQUE";"PHARMACIENNE INC";"445 CHEMIN PRINCIPAL";"CAP-AUX-MEULES";"PQ";"G4T1E3";"$0.01";"47.3777379";"-61.8713553"
3621;"PHARMACIE GILLES BOURNIVAL";"300, RUE BARKOFF (WALMART)";"";"CAP-DE-LA-MADELEINE";"PQ";"G8T2A3";"$0.02";"46.3622521";"-72.5067098"
3622;"PHARMACIE G. BOURNIVAL ET";"P-D. LAVERTU PHARMACIENS S.E.N.C";"300RUE BARKOFF";"CAP-DE-LA-MADELEINE";"PQ";"G8T2A3";"$0.03";"46.3622521";"-72.5067098"
3623;"DESJARDINS, J. & GAGNON, C.";"JEAN COUTU #403";"37 BOUL PERRON EST";"CAPLAN";"PQ";"G0C1M0";"$         -";"48.102451";"-65.683493"
3624;"KIMPTON M. ROBERT";"4735, PROMENADE DES SOEURS";"";"CAP-ROUGE";"PQ";"G1Y2W2";"$         -";"46.7469945";"-71.3611542"
3625;"PHARMACIE ROBERT RIVEST INC";"266 ROUTE 138";"";"CAP-SANTE";"PQ";"G0A1L0";"$0.06";"46.6708436";"-71.7814735"
3626;"C. DEBLOIS ET C.  L' ESPERANCE";"PHARMACIENS SENC";"50 CHEMIN DE LA CARRIERE";"CARIGNAN";"PQ";"J3L0N5";"$         -";"45.45932";"-73.306814"
3627;"PHARMACIE DOMINIC DORION INC";"674 BOUL PERRON";"";"CARLETON-ST-OMER";"PQ";"G0C1J0";"$         -";"48.1017708";"-66.1175551"
3628;"PHARMACIE AZIZA BENALIL INC";"674 BOUL PERRON";"";"CARLETON-ST-OMER";"PQ";"G0C1J0";"$0.03";"48.1017708";"-66.1175551"
3629;"STEVE RIOUX & JEAN-FRANCOIS";"RICHARD PHARMACIENS INC";"523 BOUL. PERRON";"CARLETON-SUR-MER";"PQ";"G0C1J0";"$0.01";"48.1781263";"-66.1666203"
3630;"PHARMACIE T. KANOU";"ET S. MARACHIAN";"5855 BOUL GOUIN OUEST";"CARTIERVILLE";"PQ";"H4J1E5";"$0.09";"45.5296376";"-73.7137657"
3631;"PHARMACIE PRISCILLA GUENETTE";"ET KAVEN MC NICOLL PHARMACIENS INC";"28 ST-JEAN-BAPTISTE";"CAUSAPSCAL";"PQ";"G0J1J0";"$         -";"48.366602";"-67.2445029"
3632;"PHARMACIE GENEVIEVE BLANCHETTE";"BENOIT GUILBAULT ET SUZIE ROUSSEAU";"104-3701 BOUL FRECHETTE";"CHAMBLY";"PQ";"J3L0M8";"$         -";"45.4391627";"-73.2902463"
3633;"PHARMACIE FREDERIQUE NADEAU";"INC";"1235 BOUL. PERIGNY SUITE #21";"CHAMBLY";"PQ";"J3L1W7";"$0.01";"45.4391627";"-73.2902463"
3634;"PHARMACIE CAROLINE PARE";"PHARMACIENNE INC.";"870 BOUL. PERIGNY";"CHAMBLY";"PQ";"J3L1W3";"$0.02";"45.4391627";"-73.2902463"
3635;"PHARMACIE JEAN-PHILIPPE ROY";"INC.";"3300, BOUL. FRECHETTE";"CHAMBLY";"PQ";"J3L6Z6";"$0.02";"45.4391627";"-73.2902463"
3636;"PHARMACIE CHRISTINE PROVOST";"INC";"1101 BRASSARD #106";"CHAMBLY";"PQ";"J3L5R4";"$0.03";"45.4391627";"-73.2902463"
3637;"PHARMACIE CHRISTINE PROVOST";"INC";"1101 BRASSARD #102B";"CHAMBLY";"PQ";"J3L5R4";"$2.25";"45.4391627";"-73.2902463"
3638;"JULIE BEAUPRE ET DANIEL GUAY";"PHARMACIENS";"1682 RUE PRINCIPALE";"CHAMBORD";"PQ";"G0W1G0";"$0.09";"48.4290544";"-72.0622386"
3639;"PHARMACIE SONNIE ALBERT-GIROUX";"ENR";"503 AVE DAIGNEAULT";"CHANDLER";"PQ";"G0C1K0";"$         -";"48.349494";"-64.6769768"
3640;"PHARMACIE MICHEL WHITTOM &";"TERRY WHITTOM (CHANDLER) INC";"60-101 BOUL. RENE-LEVESQUE EST";"CHANDLER";"PQ";"G0C1K0";"$0.06";"48.349494";"-64.6769768"
3641;"PHARMACIE LAURENT CARBONNEAU-";"LEBEAU ET FREDERICK METHOT-PINEL";"102-500 DAIGNEAULT (PLACE DU HAVRE)";"CHANDLER";"PQ";"G0C1K0";"$0.22";"48.349494";"-64.6769768"
3642;"PHARMACIE MELANIE PELLETIER";"INC";"107, NOTRE DAME";"CHARLEMAGNE";"PQ";"J5Z1G9";"$         -";"45.7249153";"-73.491324"
3643;"PHARMACIE PIERRE BERGERON";"& FRANCOIS DUPUIS INC";"151 RUE NOTRE-DAME";"CHARLEMAGNE";"PQ";"J5Z1H3";"$0.15";"45.7249153";"-73.491324"
3644;"JEAN-PHILIPPE FORTIN";"PHARMACIEN";"11075, BOULEVARD HENRI-BOURASSA";"CHARLESBOURG";"PQ";"G1G3X8";"$0.02";"46.8997293";"-71.2864748"
3645;"MARTIN SAVARD PHARMACIEN";"1440 BOUL. LOUIS XIV";"";"CHARLESBOURG";"PQ";"G2L1M3";"$0.02";"46.8783219";"-71.2468609"
3646;"ST-ONGE, GUY";"JEAN COUTU #74";"8990 HENRI-BOURASSA";"CHARLESBOURG";"PQ";"G1G4E3";"$0.05";"46.8997293";"-71.2864748"
3647;"FORTIER, ANDRE";"4545 HENRI-BOURASSA";"";"CHARLESBOURG";"PQ";"G1H7L9";"$0.05";"46.8481532";"-71.2433193"
3648;"PHARMACIE PASCALE LA FONTAINE";"4850 BOUL. HENRI-BOURASSA SUITE 130";"";"CHARLESBOURG";"PQ";"G1H3A7";"$0.12";"46.8506905";"-71.2446743"
3649;"FLEURY, LAPOINTE, CHAREST &";"GUILBERT PHARMACIENS";"5000 - 3E AVENUE OUEST";"CHARLESBOURG";"PQ";"G1H6G3";"$0.15";"46.8997293";"-71.2864748"
3650;"N. PREVOST &  M. BELAND";"PHARMACIENNES";"700 RUE DE LA CONCORDE";"CHARNY";"PQ";"G6W8A8";"$0.02";"46.7146359";"-71.2604518"
3651;"HELENE PAQUET, PHARMACIENNE";"8032 AVENUE DES EGLISES";"";"CHARNY";"PQ";"G6X1X7";"$0.03";"46.7227675";"-71.2678055"
3652;"PHARMACIE MAUDE LUPIEN-PILON";"INC";"554 RUE NOTRE-DAME";"CHARRETTE";"PQ";"G0X1E0";"$         -";"";""
3653;"PHARMACIE AMELIE BOUFFARD,";"GABRIELLE COTE SENC";"105-230 BOUL. BRISEBOIS";"CHATEAUGUAY";"PQ";"J9K4Y6";"$         -";"45.3601589";"-73.7494033"
3654;"PHARMACIE YOUSSEF EL JADIDI";"180 ANJOU";"SUITE #150";"CHATEAUGUAY";"PQ";"J6K1C4";"$0.04";"45.3590065";"-73.7285749"
3655;"THIBAULT, LINE";"JEAN COUTU #124";"237 BOUL ST-JEAN-BAPTISTE";"CHATEAUGUAY";"PQ";"J6K3C3";"$0.05";"45.3601589";"-73.7494033"
3656;"GUY THOMAS, PHARMACIEN";"250 BOUL. BRISEBOIS";"";"CHATEAUGUAY";"PQ";"J6K0H5";"$0.08";"45.3428129";"-73.7628928"
3657;"PHARMACIE MARTINE CLAVEAU";"ET KEVIN MARK KIRKCALDY INC";"103 RUE PRINCIPALE";"CHATEAUGUAY";"PQ";"J6K1G2";"$0.09";"45.3601589";"-73.7494033"
3658;"FLEURY, ROBERGE, SEGUIN,";"PHARMACIENS SENC";"130-288 BOUL D ANJOU";"CHATEAUGUAY";"PQ";"J6K3A9";"$0.09";"45.3601589";"-73.7494033"
3659;"B. MORAND, E. PELADEAU,";"M. A. SAUVE ET S. VINET. PH INC";"86, BOUL. D'ANJOU";"CHATEAUGUAY";"PQ";"J6K1C3";"$0.09";"45.3601589";"-73.7494033"
3660;"L THIBAULT & J THIBAULT SENC";"146- 72, BOUL. SAINT-JEAN-BAPTISTE";"";"CHATEAUGUAY";"PQ";"J6K4Y7";"$0.10";"45.3557124";"-73.7171459"
3661;"THIBAULT, JACQUES";"JEAN COUTU #9";"97 BOUL D'ANJOU";"CHATEAUGUAY";"PQ";"J6J2R1";"$0.11";"45.3601589";"-73.7494033"
3662;"PHARMACIE MARTIN MANSEAU INC";"100 BOUL. FORD";"";"CHATEAUGUAY";"PQ";"J6J4Z2";"$0.29";"45.349126";"-73.700004"
3663;"JONATHAN BENOIT, SAM ATH LOK";"PHARMACIENS INC";"499-200 BOUL. D'ANJOU";"CHATEAUGUAY";"PQ";"J6K1C5";"$0.41";"45.3601589";"-73.7494033"
3664;"PHARMACIE JANIC DUBE &";"PIERRE PERRAULT INC";"7 RUE LAPLANTE";"CHATEAU-RICHER";"PQ";"G0A1N0";"$0.03";"46.969606";"-71.017573"
3665;"PHARMACIE ISABELLE MENARD";"PROXIM";"102-87 CHEMIN D'OLD CHELSEA";"CHELSEA";"PQ";"J9B1K9";"$0.15";"45.5401738";"-75.867482"
3666;"PHARMACIE D. BULLOCK,";"H. MROUEH & A. I. KAITOUNI INC";"36 RUE PRINCIPALE";"CHENEVILLE";"PQ";"J0V1E0";"$0.04";"45.886285";"-75.056772"
3667;"N.VIGNEAULT, D. FOURNIER,";"M. TANTALO, M. TOUCHETTE INC";"7150 ROUTE 125";"CHERTSEY";"PQ";"J0K3K0";"$0.08";"46.072217";"-73.891667"
3668;"C.R.S.S.S. DE LA BAIE-JAMES";"51 3E RUE";"";"CHIBOUGAMAU";"PQ";"G8P1N1";"$         -";"49.9143505";"-74.3515649"
3669;"PHARMACIE FREDERIC DUCHESNE ET";"FRANCOIS MORIN PHARMACIENS INC";"534, 3E RUE";"CHIBOUGAMAU";"PQ";"G8P1N9";"$         -";"49.9132295";"-74.3691986"
3670;"PHARMACIE FREDERIC DUCHESNE ET";"FRANCOIS MORIN PHARMACIENS INC";"503 - 3E RUE";"CHIBOUGAMAU";"PQ";"G8P1N8";"$0.02";"49.9132295";"-74.3691986"
3671;"PHARMACIE FRANCINE SIMARD,";"PHARMACIENNE INC";"394 ST-VALLIER SUITE 100";"CHICOUTIMI";"PQ";"G7H4J1";"$         -";"48.3516735";"-71.1385136"
3672;"ASSELIN, CHAMPAGNE, GAGNON";"& BOLDUC";"1000, BOUL TALBOT";"CHICOUTIMI";"PQ";"G7H4B4";"$0.03";"48.3516735";"-71.1385136"
3673;"D. LAPIERRE & E. TREMBLAY";"PHARMACIENS INC";"175 BOUL BARRETTE";"CHICOUTIMI";"PQ";"G7H0H6";"$0.04";"48.3516735";"-71.1385136"
3674;"PHARMACIE MICHEL LEVESQUE";"PHARMACIEN INC.";"1400 BOUL. SAGUENAY EST";"CHICOUTIMI";"PQ";"G7H1G8";"$0.05";"48.3516735";"-71.1385136"
3675;"F.BOIVIN, D.BOLDUC, J.ASSELIN";"S. CHAMPAGNE, V. GAGNON INC";"871 BOUL, SAINTE-GENEVIEVE";"CHICOUTIMI";"PQ";"G7G2E9";"$0.06";"48.3516735";"-71.1385136"
3676;"PHARMACIE DAVID LAPIERRE";"PHARMACIEN INC";"2231 RUE ROUSSEL";"CHICOUTIMI";"PQ";"G7G1W4";"$0.06";"48.3516735";"-71.1385136"
3677;"DOMINIQUE PERRON & KEVIN";"GIRARD, PHARMACIENS INC";"711 BOULEVARD STE-GENEVIEVE";"CHICOUTIMI";"PQ";"G7G4Z4";"$0.09";"48.3516735";"-71.1385136"
3678;"PHARMACIE SONIA COUTURE &";"ISABELLE CHAMPAGNE, PHARMACIENNES";"1955 DES ROITELETS. SUITE #103";"CHICOUTIMI";"PQ";"G7H0J1";"$0.10";"48.3516735";"-71.1385136"
